id,value
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-ExtendedStackTraceElementMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-impl-ThrowableProxy,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-ThrowableProxyMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.com-fasterxml-jackson-databind-Module$SetupContext,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-Initializers,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.com-fasterxml-jackson-databind-Module,100
apache.org*apache*logging*log4j*perf*jmh*generated*SimpleBenchmark_jmh_B2,
apache.org*apache*logging*log4j*perf*jmh*generated*SimpleBenchmark_jmh_B2.org-apache-logging-log4j-perf-jmh-generated-SimpleBenchmark_jmh_B1,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage,
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-RawResults,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-ThroughputResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-AverageTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-util-SampleBuffer,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-SampleTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-results-SingleShotResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-apache-logging-log4j-perf-jmh-generated-JpaAppenderBenchmark_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_testThroughputHSQLDBMessage.org-openjdk-jmh-runner-InfraControl,100
