id,value
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*StackTraceElementMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*Marker,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*MarkerMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*Level,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*LevelMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*LogEventMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*impl*ExtendedStackTraceElement,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*ExtendedStackTraceElementMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*impl*ThrowableProxy,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*ThrowableProxyMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).com*fasterxml*jackson*databind*Module$SetupContext,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).org*apache*logging*log4j*core*jackson*Initializers,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14).com*fasterxml*jackson*databind*Module,100
apache.org*apache*logging*log4j*core*config*builder*impl*DefaultComponentAndConfigurationBuilder(5),
apache.org*apache*logging*log4j*core*config*builder*impl*DefaultComponentAndConfigurationBuilder(5).org*apache*logging*log4j*core*config*builder*impl*DefaultComponentBuilder,100
apache.org*apache*logging*log4j*core*config*builder*impl*DefaultComponentAndConfigurationBuilder(5).org*apache*logging*log4j*core*config*builder*impl*DefaultConfigurationBuilder,100
apache.org*apache*logging*log4j*core*config*builder*impl*DefaultComponentAndConfigurationBuilder(5).org*apache*logging*log4j*core*config*Configuration,100
